Dataset,Class,Image Name,EC (Capacity),PSNR (dB),SSIM,Entropy Cover,Entropy Stego,Correlation,Cosine Sim,t-Test
RSSCN7,Industry,816.jpg,2.0006,53.50,0.9992,7.0045,7.0050,0.999905,0.999991,2.2367
RSSCN7,Industry,817.jpg,1.9985,53.67,0.9995,7.0839,7.0846,0.999935,0.999991,1.3230
RSSCN7,Industry,818.jpg,1.9906,52.70,0.9992,7.5880,7.5882,0.999928,0.999988,2.0646
RSSCN7,Industry,819.jpg,1.9994,56.02,0.9996,6.2788,6.2794,0.999974,0.999996,0.3826
RSSCN7,Industry,820.jpg,1.9976,53.92,0.9993,7.1772,7.1776,0.999948,0.999984,3.0991
RSSCN7,Industry,821.jpg,1.9978,52.88,0.9992,7.5094,7.5098,0.999950,0.999989,3.2887
RSSCN7,Industry,822.jpg,1.9951,54.06,0.9992,7.5292,7.5296,0.999973,0.999991,0.3829
RSSCN7,Industry,823.jpg,1.9961,54.73,0.9992,7.4102,7.4106,0.999980,0.999996,1.5624
RSSCN7,Industry,824.jpg,1.9975,54.92,0.9993,7.3498,7.3500,0.999977,0.999993,0.3074
RSSCN7,Industry,825.jpg,2.0011,52.99,0.9993,7.6981,7.6986,0.999958,0.999994,2.0511
RSSCN7,Industry,826.jpg,1.9983,53.88,0.9993,7.5811,7.5816,0.999968,0.999991,1.3707
RSSCN7,Industry,827.jpg,2.0008,54.26,0.9992,7.4624,7.4625,0.999958,0.999991,1.2266
RSSCN7,Industry,828.jpg,2.0019,53.83,0.9992,7.3409,7.3414,0.999946,0.999988,2.6487
RSSCN7,Industry,829.jpg,2.0011,52.72,0.9991,7.7022,7.7024,0.999950,0.999987,2.5444
RSSCN7,Industry,830.jpg,2.0023,53.44,0.9991,7.5508,7.5510,0.999940,0.999992,1.2665
RSSCN7,Industry,831.jpg,2.0041,53.83,0.9992,7.6895,7.6897,0.999969,0.999995,1.3779
RSSCN7,Industry,832.jpg,1.9979,55.23,0.9994,7.4819,7.4820,0.999963,0.999996,1.2204
RSSCN7,Industry,833.jpg,2.0008,53.65,0.9990,7.6297,7.6300,0.999952,0.999993,0.5568
RSSCN7,Industry,834.jpg,1.9985,54.19,0.9991,6.9920,6.9928,0.999936,0.999994,0.9497
RSSCN7,Industry,835.jpg,1.9997,53.65,0.9991,7.1996,7.1999,0.999920,0.999993,3.1829
RSSCN7,Industry,836.jpg,2.0089,52.77,0.9989,7.5518,7.5520,0.999927,0.999989,2.0331
RSSCN7,Industry,837.jpg,1.9986,53.93,0.9991,7.2445,7.2447,0.999922,0.999994,2.3456
RSSCN7,Industry,838.jpg,1.9934,53.87,0.9990,7.4489,7.4490,0.999944,0.999994,1.8449
RSSCN7,Industry,839.jpg,1.9913,53.12,0.9988,7.3330,7.3331,0.999924,0.999993,2.0878
RSSCN7,Industry,840.jpg,1.9917,55.33,0.9992,6.8551,6.8557,0.999974,0.999997,0.1119
RSSCN7,Industry,841.jpg,1.9977,53.74,0.9992,7.4645,7.4651,0.999955,0.999993,3.5190
RSSCN7,Industry,842.jpg,2.0045,53.59,0.9987,7.1257,7.1262,0.999921,0.999992,1.1461
RSSCN7,Industry,843.jpg,1.9914,53.67,0.9991,7.6314,7.6317,0.999953,0.999992,2.1409
RSSCN7,Industry,844.jpg,2.0046,53.36,0.9989,7.3955,7.3959,0.999924,0.999990,0.6313
RSSCN7,Industry,845.jpg,2.0031,53.12,0.9989,7.5415,7.5420,0.999947,0.999994,2.8785
RSSCN7,Industry,846.jpg,2.0058,52.71,0.9990,7.6870,7.6871,0.999944,0.999991,3.3164
RSSCN7,Industry,847.jpg,2.0037,54.75,0.9992,7.2192,7.2197,0.999951,0.999995,2.1335
RSSCN7,Industry,848.jpg,1.9957,53.21,0.9991,7.4699,7.4699,0.999937,0.999994,1.3885
RSSCN7,Industry,849.jpg,2.0053,55.02,0.9992,7.1322,7.1333,0.999974,0.999996,0.2289
RSSCN7,Industry,850.jpg,1.9926,54.40,0.9989,7.1575,7.1579,0.999951,0.999993,1.6565
RSSCN7,Industry,851.jpg,2.0051,53.51,0.9988,7.3401,7.3408,0.999952,0.999992,1.7165
RSSCN7,Industry,852.jpg,1.9958,55.15,0.9993,7.4111,7.4113,0.999977,0.999997,1.1651
RSSCN7,Industry,853.jpg,1.9965,54.44,0.9992,7.5006,7.5013,0.999972,0.999996,2.4953
RSSCN7,Industry,854.jpg,2.0155,54.85,0.9990,7.2954,7.2957,0.999978,0.999996,0.9486
RSSCN7,Industry,855.jpg,2.0079,53.29,0.9990,7.5344,7.5348,0.999949,0.999991,0.4386
RSSCN7,Industry,856.jpg,1.9961,53.38,0.9988,7.4143,7.4146,0.999928,0.999994,1.4697
RSSCN7,Industry,857.jpg,2.0006,53.67,0.9988,7.2718,7.2721,0.999944,0.999995,2.2759
RSSCN7,Industry,858.jpg,2.0086,54.20,0.9987,7.0633,7.0641,0.999932,0.999996,0.8441
RSSCN7,Industry,859.jpg,1.9955,54.84,0.9990,7.0005,7.0009,0.999944,0.999996,3.1094
RSSCN7,Industry,860.jpg,2.0042,55.52,0.9991,6.9265,6.9269,0.999955,0.999997,1.7514
RSSCN7,Industry,861.jpg,2.0005,55.53,0.9993,6.9570,6.9573,0.999924,0.999996,1.4193
RSSCN7,Industry,862.jpg,2.0008,55.49,0.9991,7.4154,7.4153,0.999980,0.999997,2.3252
RSSCN7,Industry,863.jpg,1.9987,56.04,0.9993,6.6537,6.6542,0.999935,0.999997,0.7140
RSSCN7,Industry,864.jpg,2.0064,56.15,0.9994,6.2547,6.2554,0.999907,0.999997,1.8576
RSSCN7,Industry,865.jpg,1.9990,53.23,0.9989,7.2863,7.2865,0.999901,0.999989,0.5446
RSSCN7,Industry,866.jpg,1.9890,54.51,0.9991,6.8769,6.8773,0.999907,0.999995,2.2751
RSSCN7,Industry,867.jpg,1.9991,54.86,0.9991,6.8829,6.8834,0.999920,0.999995,0.0297
RSSCN7,Industry,868.jpg,1.9872,54.58,0.9990,6.4134,6.4139,0.999789,0.999996,0.3325
RSSCN7,Industry,869.jpg,1.9992,54.53,0.9991,6.5819,6.5823,0.999875,0.999996,1.0776
RSSCN7,Industry,870.jpg,2.0049,57.75,0.9995,6.6203,6.6207,0.999962,0.999998,2.5550
RSSCN7,Industry,871.jpg,1.9923,59.62,0.9996,6.0104,6.0109,0.999942,0.999999,0.4327
RSSCN7,Industry,872.jpg,2.0010,57.24,0.9996,6.1051,6.1055,0.999938,0.999998,1.4655
RSSCN7,Industry,873.jpg,2.0014,52.76,0.9990,7.4698,7.4700,0.999920,0.999985,0.4990
RSSCN7,Industry,874.jpg,1.9958,54.25,0.9992,7.2555,7.2562,0.999943,0.999989,0.2332
RSSCN7,Industry,875.jpg,1.9927,52.70,0.9988,7.5153,7.5156,0.999926,0.999987,0.0231
RSSCN7,Industry,876.jpg,2.0037,53.34,0.9990,7.3816,7.3824,0.999969,0.999993,0.1317
RSSCN7,Industry,877.jpg,1.9999,52.79,0.9990,7.6700,7.6705,0.999951,0.999991,0.7044
RSSCN7,Industry,878.jpg,2.0025,53.81,0.9990,7.0915,7.0919,0.999909,0.999990,1.9237
RSSCN7,Industry,879.jpg,2.0018,53.55,0.9991,7.1819,7.1824,0.999938,0.999995,0.3865
RSSCN7,Industry,880.jpg,2.0010,53.34,0.9990,7.3537,7.3542,0.999952,0.999993,0.1459
RSSCN7,Industry,881.jpg,2.0014,52.33,0.9989,7.3065,7.3073,0.999895,0.999977,2.1566
RSSCN7,Industry,882.jpg,2.0031,52.68,0.9990,7.4782,7.4786,0.999920,0.999985,0.8207
RSSCN7,Industry,883.jpg,2.0044,52.41,0.9987,7.2254,7.2259,0.999876,0.999976,1.6085
RSSCN7,Industry,884.jpg,1.9947,52.60,0.9988,7.2152,7.2154,0.999885,0.999979,1.5353
RSSCN7,Industry,885.jpg,1.9965,52.90,0.9988,7.3071,7.3074,0.999908,0.999982,3.1285
RSSCN7,Industry,886.jpg,2.0057,52.53,0.9988,7.2404,7.2406,0.999885,0.999976,1.0927
RSSCN7,Industry,887.jpg,2.0033,52.72,0.9988,7.2933,7.2936,0.999899,0.999979,0.1988
RSSCN7,Industry,888.jpg,1.9990,52.75,0.9989,7.2813,7.2819,0.999926,0.999987,2.2760
RSSCN7,Industry,889.jpg,1.9980,55.12,0.9991,6.9356,6.9360,0.999965,0.999997,1.6991
RSSCN7,Industry,890.jpg,2.0018,54.36,0.9994,7.3062,7.3072,0.999976,0.999996,0.7446
RSSCN7,Industry,891.jpg,1.9925,53.67,0.9992,7.4864,7.4866,0.999950,0.999995,1.1491
RSSCN7,Industry,892.jpg,2.0036,53.00,0.9990,7.5793,7.5795,0.999929,0.999993,1.3644
RSSCN7,Industry,893.jpg,2.0036,52.89,0.9991,7.7268,7.7270,0.999954,0.999992,3.6837
RSSCN7,Industry,894.jpg,2.0004,52.70,0.9992,7.6257,7.6262,0.999939,0.999993,1.4782
RSSCN7,Industry,895.jpg,2.0037,54.33,0.9992,7.5566,7.5571,0.999965,0.999996,0.7813
RSSCN7,Industry,896.jpg,2.0044,53.45,0.9992,7.4855,7.4860,0.999942,0.999995,3.5436
RSSCN7,Industry,897.jpg,2.0000,53.37,0.9992,7.7238,7.7246,0.999960,0.999994,3.4568
RSSCN7,Industry,898.jpg,1.9996,53.46,0.9990,7.4211,7.4216,0.999931,0.999993,0.2705
RSSCN7,Industry,899.jpg,2.0099,53.11,0.9992,7.7622,7.7626,0.999955,0.999993,1.3890
RSSCN7,Industry,900.jpg,2.0056,53.42,0.9992,7.3843,7.3852,0.999950,0.999994,2.8648
RSSCN7,Industry,901.jpg,2.0070,54.91,0.9994,6.9321,6.9326,0.999966,0.999996,0.0810
RSSCN7,Industry,902.jpg,2.0007,52.47,0.9989,7.1108,7.1113,0.999876,0.999987,2.5044
RSSCN7,Industry,903.jpg,1.9992,53.73,0.9991,7.1223,7.1228,0.999934,0.999990,0.3685
RSSCN7,Industry,904.jpg,1.9967,53.50,0.9989,7.3062,7.3066,0.999941,0.999989,3.3542
RSSCN7,Industry,905.jpg,1.9975,53.10,0.9990,7.5462,7.5471,0.999958,0.999993,0.2389
RSSCN7,Industry,906.jpg,1.9975,53.09,0.9989,7.3583,7.3586,0.999933,0.999989,2.0081
RSSCN7,Industry,907.jpg,2.0023,53.81,0.9989,7.3756,7.3765,0.999966,0.999995,1.1304
RSSCN7,Industry,908.jpg,2.0041,54.05,0.9992,7.2407,7.2409,0.999943,0.999992,1.0079
RSSCN7,Industry,909.jpg,2.0145,56.41,0.9995,6.3641,6.3638,0.999981,0.999998,0.1215
RSSCN7,Industry,910.jpg,1.9967,54.22,0.9991,7.0319,7.0324,0.999935,0.999992,2.0288
RSSCN7,Industry,911.jpg,2.0079,53.54,0.9990,7.1852,7.1860,0.999928,0.999991,2.1370
RSSCN7,Industry,912.jpg,1.9934,53.26,0.9990,7.1303,7.1309,0.999898,0.999991,0.8879
RSSCN7,Industry,913.jpg,1.9966,54.06,0.9990,6.8395,6.8401,0.999902,0.999992,1.5032
RSSCN7,Industry,914.jpg,2.0040,53.94,0.9990,7.1044,7.1047,0.999892,0.999991,3.4507
RSSCN7,Industry,915.jpg,2.0019,53.28,0.9991,7.2821,7.2833,0.999951,0.999991,1.2122
RSSCN7,Industry,916.jpg,1.9969,54.58,0.9990,6.9808,6.9814,0.999926,0.999991,1.7204
RSSCN7,Industry,917.jpg,1.9936,52.67,0.9992,7.6900,7.6902,0.999943,0.999988,0.5305
RSSCN7,Industry,918.jpg,1.9959,53.34,0.9991,7.5867,7.5869,0.999946,0.999992,2.3295
RSSCN7,Industry,919.jpg,1.9990,53.26,0.9991,7.3350,7.3352,0.999929,0.999987,1.1919
RSSCN7,Industry,920.jpg,2.0040,52.76,0.9992,7.7721,7.7724,0.999955,0.999989,0.4795
RSSCN7,Industry,921.jpg,1.9995,52.61,0.9990,7.5287,7.5289,0.999918,0.999989,0.6445
RSSCN7,Industry,922.jpg,2.0020,52.67,0.9991,7.3982,7.3985,0.999908,0.999988,1.5441
RSSCN7,Industry,923.jpg,2.0001,53.26,0.9990,7.6400,7.6406,0.999962,0.999991,1.0966
RSSCN7,Industry,924.jpg,2.0007,55.08,0.9994,7.2749,7.2755,0.999971,0.999997,2.2171
RSSCN7,Industry,925.jpg,1.9996,52.61,0.9992,7.7474,7.7476,0.999953,0.999992,2.0376
RSSCN7,Industry,926.jpg,2.0000,52.31,0.9991,7.7032,7.7034,0.999943,0.999989,2.5689
RSSCN7,Industry,927.jpg,1.9949,52.41,0.9992,7.6704,7.6704,0.999950,0.999989,1.5440
RSSCN7,Industry,928.jpg,2.0033,54.46,0.9992,7.5521,7.5527,0.999974,0.999995,2.3261
RSSCN7,Industry,929.jpg,2.0015,52.25,0.9991,7.7682,7.7684,0.999938,0.999990,0.8281
RSSCN7,Industry,930.jpg,1.9957,52.03,0.9992,7.7148,7.7151,0.999932,0.999988,2.5327
RSSCN7,Industry,931.jpg,2.0010,52.67,0.9990,7.5155,7.5157,0.999940,0.999984,2.4689
RSSCN7,Industry,932.jpg,2.0034,52.96,0.9989,7.2010,7.2014,0.999915,0.999979,2.2626
RSSCN7,Industry,933.jpg,1.9970,52.83,0.9989,7.2771,7.2774,0.999913,0.999979,2.9018
RSSCN7,Industry,934.jpg,1.9970,52.80,0.9993,7.5645,7.5649,0.999952,0.999988,1.2204
RSSCN7,Industry,935.jpg,2.0015,53.38,0.9991,7.4718,7.4725,0.999958,0.999989,0.9869
RSSCN7,Industry,936.jpg,1.9931,53.08,0.9991,7.2698,7.2701,0.999915,0.999983,0.6420
RSSCN7,Industry,937.jpg,2.0088,53.00,0.9992,7.8183,7.8184,0.999965,0.999991,1.4644
RSSCN7,Industry,938.jpg,2.0036,53.31,0.9992,7.4849,7.4852,0.999956,0.999987,1.6771
RSSCN7,Industry,939.jpg,2.0009,53.14,0.9990,7.5485,7.5488,0.999951,0.999993,2.5176
RSSCN7,Industry,940.jpg,2.0072,52.43,0.9991,7.7688,7.7691,0.999942,0.999992,2.8344
RSSCN7,Industry,941.jpg,2.0011,53.14,0.9991,7.5661,7.5663,0.999952,0.999989,1.4082
RSSCN7,Industry,942.jpg,2.0070,52.82,0.9992,7.6906,7.6907,0.999944,0.999989,1.8468
RSSCN7,Industry,943.jpg,1.9990,53.60,0.9991,7.4802,7.4807,0.999968,0.999992,1.7636
RSSCN7,Industry,944.jpg,2.0047,53.40,0.9991,7.5484,7.5488,0.999963,0.999992,0.9202
RSSCN7,Industry,945.jpg,2.0007,54.43,0.9992,7.1132,7.1138,0.999979,0.999995,0.9354
RSSCN7,Industry,946.jpg,2.0062,53.87,0.9991,6.9742,6.9748,0.999912,0.999983,1.9962
RSSCN7,Industry,947.jpg,1.9983,53.50,0.9989,7.2624,7.2631,0.999957,0.999991,0.7941
RSSCN7,Industry,948.jpg,1.9979,52.89,0.9990,7.2921,7.2923,0.999908,0.999986,1.1314
RSSCN7,Industry,949.jpg,2.0143,54.92,0.9993,6.9764,6.9769,0.999936,0.999992,2.5826
RSSCN7,Industry,950.jpg,1.9999,52.84,0.9990,7.3695,7.3698,0.999909,0.999988,3.1467
RSSCN7,Industry,951.jpg,2.0029,53.25,0.9991,7.4848,7.4851,0.999958,0.999986,2.1821
RSSCN7,Industry,952.jpg,2.0102,52.86,0.9993,7.6101,7.6112,0.999955,0.999995,1.5984
RSSCN7,Industry,953.jpg,2.0022,52.19,0.9992,7.6015,7.6017,0.999924,0.999992,0.8753
RSSCN7,Industry,954.jpg,1.9939,53.85,0.9992,7.2032,7.2033,0.999959,0.999996,1.6451
RSSCN7,Industry,955.jpg,2.0042,52.88,0.9991,7.6369,7.6375,0.999951,0.999995,1.5494
RSSCN7,Industry,956.jpg,1.9953,55.02,0.9993,7.5131,7.5135,0.999975,0.999995,1.2125
RSSCN7,Industry,957.jpg,1.9940,53.78,0.9992,7.1688,7.1690,0.999937,0.999996,0.4756
RSSCN7,Industry,958.jpg,2.0032,52.84,0.9991,7.6944,7.6946,0.999947,0.999993,1.9980
RSSCN7,Industry,959.jpg,1.9929,52.39,0.9990,7.6294,7.6295,0.999935,0.999992,2.9082
RSSCN7,Industry,960.jpg,2.0045,52.17,0.9991,7.5403,7.5405,0.999915,0.999992,2.4507
RSSCN7,Industry,961.jpg,2.0062,52.46,0.9990,7.5236,7.5238,0.999928,0.999993,2.5676
RSSCN7,Industry,962.jpg,2.0034,52.53,0.9995,7.7328,7.7330,0.999953,0.999992,0.1556
RSSCN7,Industry,963.jpg,2.0007,53.28,0.9992,7.3069,7.3074,0.999942,0.999987,1.4656
RSSCN7,Industry,964.jpg,2.0019,52.36,0.9990,7.6606,7.6608,0.999937,0.999990,1.7664
RSSCN7,Industry,965.jpg,1.9981,52.26,0.9990,7.5660,7.5660,0.999930,0.999986,1.3942
RSSCN7,Industry,966.jpg,2.0009,53.06,0.9990,7.6829,7.6830,0.999953,0.999992,1.8123
RSSCN7,Industry,967.jpg,1.9997,53.44,0.9991,7.4968,7.4970,0.999952,0.999995,2.6413
RSSCN7,Industry,968.jpg,1.9969,52.58,0.9991,7.5618,7.5619,0.999925,0.999994,0.3032
RSSCN7,Industry,969.jpg,1.9976,53.96,0.9992,7.2893,7.2896,0.999946,0.999994,1.9096
RSSCN7,Industry,970.jpg,2.0000,53.52,0.9992,7.5775,7.5778,0.999948,0.999994,2.4695
RSSCN7,Industry,971.jpg,1.9979,52.58,0.9990,7.6191,7.6194,0.999935,0.999991,3.2004
RSSCN7,Industry,972.jpg,1.9839,53.08,0.9992,7.5182,7.5186,0.999934,0.999992,2.4102
RSSCN7,Industry,973.jpg,1.9953,52.53,0.9992,7.7038,7.7040,0.999940,0.999990,2.6349
RSSCN7,Industry,974.jpg,1.9942,53.05,0.9992,7.6192,7.6195,0.999946,0.999988,4.2003
RSSCN7,Industry,975.jpg,2.0024,52.81,0.9992,7.7422,7.7423,0.999950,0.999992,0.0837
RSSCN7,Industry,976.jpg,2.0003,52.80,0.9992,7.7987,7.7988,0.999954,0.999991,3.0334
RSSCN7,Industry,977.jpg,1.9888,54.02,0.9993,7.2877,7.2882,0.999966,0.999995,0.0231
RSSCN7,Industry,978.jpg,1.9916,52.97,0.9990,7.1830,7.1833,0.999886,0.999995,0.8863
RSSCN7,Industry,979.jpg,1.9947,53.42,0.9990,7.4509,7.4514,0.999939,0.999994,1.9358
RSSCN7,Industry,980.jpg,2.0127,54.04,0.9990,7.1689,7.1692,0.999910,0.999987,1.8471
RSSCN7,Industry,981.jpg,1.9997,54.89,0.9992,7.0236,7.0241,0.999949,0.999993,1.0761
RSSCN7,Industry,982.jpg,2.0005,54.58,0.9991,7.2071,7.2071,0.999930,0.999988,2.4675
RSSCN7,Industry,983.jpg,2.0082,54.77,0.9992,7.1475,7.1479,0.999931,0.999990,2.6733
RSSCN7,Industry,984.jpg,1.9954,54.65,0.9991,7.2451,7.2453,0.999934,0.999990,2.0101
RSSCN7,Industry,985.jpg,1.9999,53.43,0.9990,7.3015,7.3016,0.999911,0.999989,2.5231
RSSCN7,Industry,986.jpg,1.9987,54.31,0.9991,7.0744,7.0747,0.999917,0.999991,0.6958
RSSCN7,Industry,987.jpg,2.0141,54.33,0.9992,7.3523,7.3526,0.999943,0.999994,2.4118
RSSCN7,Industry,988.jpg,2.0036,54.47,0.9993,7.2683,7.2685,0.999946,0.999989,1.2599
RSSCN7,Industry,989.jpg,2.0100,53.84,0.9992,7.3779,7.3782,0.999944,0.999989,0.9801
RSSCN7,Industry,990.jpg,2.0041,53.89,0.9991,7.3302,7.3305,0.999946,0.999988,2.1199
RSSCN7,Industry,991.jpg,2.0035,53.96,0.9992,7.4796,7.4798,0.999950,0.999991,3.6458
RSSCN7,Industry,992.jpg,2.0007,54.81,0.9993,7.0992,7.0996,0.999959,0.999991,2.4386
RSSCN7,Industry,993.jpg,2.0023,54.44,0.9992,7.2998,7.3000,0.999953,0.999989,1.6238
RSSCN7,Industry,994.jpg,1.9957,54.04,0.9992,7.4036,7.4039,0.999953,0.999990,3.3182
RSSCN7,Industry,995.jpg,1.9879,54.50,0.9993,7.4097,7.4099,0.999960,0.999991,3.2003
RSSCN7,Industry,996.jpg,2.0016,53.52,0.9990,7.3770,7.3772,0.999935,0.999989,1.7036
RSSCN7,Industry,997.jpg,2.0115,53.48,0.9989,7.1952,7.1953,0.999896,0.999988,3.1612
RSSCN7,Industry,998.jpg,2.0022,53.56,0.9991,7.4374,7.4376,0.999945,0.999989,2.0175
RSSCN7,Industry,999.jpg,2.0042,54.10,0.9992,7.4227,7.4231,0.999950,0.999989,1.2078
RSSCN7,Parking,2401.jpg,2.0007,52.99,0.9991,7.2883,7.2888,0.999907,0.999993,0.7005
RSSCN7,Parking,2402.jpg,2.0084,53.13,0.9993,6.7901,6.7906,0.999888,0.999983,2.8454
RSSCN7,Parking,2403.jpg,1.9949,54.14,0.9990,7.1890,7.1894,0.999937,0.999995,1.7872
RSSCN7,Parking,2404.jpg,2.0092,53.48,0.9993,7.1419,7.1425,0.999928,0.999995,1.1857
RSSCN7,Parking,2405.jpg,2.0089,53.56,0.9993,7.3318,7.3323,0.999944,0.999995,0.1825
RSSCN7,Parking,2406.jpg,1.9911,52.80,0.9991,7.5278,7.5283,0.999937,0.999992,1.2833
RSSCN7,Parking,2407.jpg,2.0045,53.23,0.9991,7.3153,7.3155,0.999935,0.999994,0.5413
RSSCN7,Parking,2408.jpg,2.0005,53.83,0.9991,7.5232,7.5234,0.999959,0.999994,1.0009
RSSCN7,Parking,2409.jpg,1.9948,53.44,0.9993,7.4095,7.4101,0.999942,0.999995,0.9966
RSSCN7,Parking,2410.jpg,1.9990,53.13,0.9992,7.5560,7.5561,0.999943,0.999994,2.3291
RSSCN7,Parking,2411.jpg,2.0078,53.63,0.9992,7.5388,7.5408,0.999963,0.999993,2.5745
RSSCN7,Parking,2412.jpg,2.0023,53.23,0.9993,7.5016,7.5020,0.999941,0.999994,3.0380
RSSCN7,Parking,2413.jpg,2.0067,52.48,0.9992,7.4657,7.4657,0.999913,0.999989,1.2888
RSSCN7,Parking,2414.jpg,2.0058,52.75,0.9988,7.1678,7.1681,0.999882,0.999989,1.8178
RSSCN7,Parking,2415.jpg,2.0013,52.66,0.9992,7.5345,7.5348,0.999931,0.999988,1.1323
RSSCN7,Parking,2416.jpg,2.0056,53.29,0.9993,7.4822,7.4828,0.999951,0.999989,0.1875
RSSCN7,Parking,2417.jpg,1.9931,52.75,0.9993,7.5969,7.5973,0.999943,0.999992,0.4187
RSSCN7,Parking,2418.jpg,1.9949,53.21,0.9993,7.2035,7.2042,0.999935,0.999994,0.8942
RSSCN7,Parking,2419.jpg,2.0005,53.24,0.9993,7.5361,7.5366,0.999957,0.999993,3.6528
RSSCN7,Parking,2420.jpg,2.0058,54.70,0.9991,7.0465,7.0468,0.999925,0.999996,0.4285
RSSCN7,Parking,2421.jpg,1.9970,53.19,0.9989,7.1294,7.1296,0.999893,0.999993,0.0839
RSSCN7,Parking,2422.jpg,1.9997,53.03,0.9987,6.8509,6.8512,0.999819,0.999993,1.6792
RSSCN7,Parking,2423.jpg,2.0021,55.80,0.9991,6.0148,6.0156,0.999808,0.999998,2.0360
RSSCN7,Parking,2424.jpg,2.0041,55.97,0.9994,6.3888,6.3894,0.999924,0.999998,2.3793
RSSCN7,Parking,2425.jpg,2.0111,53.36,0.9990,6.9788,6.9791,0.999916,0.999993,0.6101
RSSCN7,Parking,2426.jpg,2.0072,55.55,0.9990,6.8480,6.8484,0.999910,0.999996,2.6327
RSSCN7,Parking,2427.jpg,2.0077,57.06,0.9993,5.4455,5.4465,0.999869,0.999998,0.3658
RSSCN7,Parking,2428.jpg,2.0010,53.90,0.9990,7.1962,7.1965,0.999927,0.999994,3.7069
RSSCN7,Parking,2429.jpg,1.9883,56.00,0.9992,5.7864,5.7871,0.999868,0.999998,0.9615
RSSCN7,Parking,2430.jpg,2.0022,54.77,0.9992,6.7450,6.7458,0.999944,0.999997,1.8455
RSSCN7,Parking,2431.jpg,1.9943,55.08,0.9992,6.4499,6.4507,0.999896,0.999997,2.1995
RSSCN7,Parking,2432.jpg,1.9979,55.10,0.9994,6.8664,6.8668,0.999917,0.999997,1.7470
RSSCN7,Parking,2433.jpg,1.9961,53.76,0.9993,7.2047,7.2050,0.999936,0.999995,0.8883
RSSCN7,Parking,2434.jpg,2.0008,53.75,0.9993,7.3495,7.3498,0.999945,0.999995,2.6403
RSSCN7,Parking,2435.jpg,1.9997,53.86,0.9990,7.2975,7.2978,0.999947,0.999995,1.4883
RSSCN7,Parking,2436.jpg,2.0041,53.47,0.9990,7.0449,7.0452,0.999870,0.999993,1.3612
RSSCN7,Parking,2437.jpg,2.0048,53.74,0.9992,7.0298,7.0305,0.999931,0.999995,1.7812
RSSCN7,Parking,2438.jpg,2.0013,53.65,0.9991,7.2063,7.2068,0.999902,0.999995,3.9177
RSSCN7,Parking,2439.jpg,2.0136,53.43,0.9991,6.6699,6.6707,0.999905,0.999996,1.4203
RSSCN7,Parking,2440.jpg,2.0029,53.79,0.9993,6.9660,6.9672,0.999944,0.999997,1.3003
RSSCN7,Parking,2441.jpg,1.9934,53.36,0.9991,7.2837,7.2847,0.999936,0.999996,2.1013
RSSCN7,Parking,2442.jpg,1.9987,52.46,0.9992,7.6598,7.6600,0.999935,0.999993,4.1886
RSSCN7,Parking,2443.jpg,2.0013,53.20,0.9994,7.1027,7.1033,0.999945,0.999996,1.2670
RSSCN7,Parking,2444.jpg,2.0100,53.63,0.9992,7.0159,7.0157,0.999933,0.999997,3.3174
RSSCN7,Parking,2445.jpg,1.9995,52.96,0.9994,7.4313,7.4317,0.999930,0.999993,2.6029
RSSCN7,Parking,2446.jpg,2.0037,54.52,0.9993,6.7521,6.7531,0.999943,0.999997,1.6427
RSSCN7,Parking,2447.jpg,2.0006,54.42,0.9994,6.5062,6.5068,0.999941,0.999997,0.9065
RSSCN7,Parking,2448.jpg,2.0017,54.19,0.9993,6.7621,6.7627,0.999906,0.999996,0.0393
RSSCN7,Parking,2449.jpg,1.9991,53.06,0.9994,7.5343,7.5350,0.999953,0.999995,0.7376
RSSCN7,Parking,2450.jpg,2.0001,53.31,0.9989,6.7608,6.7614,0.999883,0.999996,1.7416
RSSCN7,Parking,2451.jpg,2.0027,54.13,0.9992,6.9542,6.9546,0.999913,0.999995,2.4577
RSSCN7,Parking,2452.jpg,1.9979,52.78,0.9990,7.2934,7.2937,0.999921,0.999990,0.0834
RSSCN7,Parking,2453.jpg,2.0021,54.62,0.9994,6.8291,6.8293,0.999923,0.999997,2.7473
RSSCN7,Parking,2454.jpg,2.0074,53.29,0.9993,7.3932,7.3936,0.999932,0.999992,3.2889
RSSCN7,Parking,2455.jpg,1.9976,52.93,0.9988,7.3400,7.3404,0.999914,0.999990,1.4251
RSSCN7,Parking,2456.jpg,1.9977,53.54,0.9993,7.6284,7.6290,0.999949,0.999995,2.9959
RSSCN7,Parking,2457.jpg,2.0038,54.06,0.9993,7.2997,7.3004,0.999962,0.999996,1.9702
RSSCN7,Parking,2458.jpg,2.0098,52.49,0.9992,7.6570,7.6573,0.999940,0.999991,0.6552
RSSCN7,Parking,2459.jpg,2.0116,53.94,0.9993,7.2821,7.2826,0.999945,0.999995,1.8291
RSSCN7,Parking,2460.jpg,1.9969,52.68,0.9991,7.1664,7.1669,0.999905,0.999981,1.4517
RSSCN7,Parking,2461.jpg,1.9982,53.02,0.9991,6.7243,6.7253,0.999835,0.999982,1.8275
RSSCN7,Parking,2462.jpg,1.9986,53.57,0.9992,6.7347,6.7351,0.999868,0.999989,2.2369
RSSCN7,Parking,2463.jpg,2.0078,53.50,0.9993,7.2215,7.2225,0.999948,0.999990,2.4760
